# Timer data started: Tue Apr  6 10:53:34 2021
# timer(10 ns), starts, total starts, total stops
606, 382, 1761238, 7379
23, 39, 1761277, 7380
4006, 204, 1761481, 7381
78, 27, 1761508, 7382
2836, 2, 1761510, 7383
2813, 153, 1761663, 7384
2191, 307, 1761970, 7385
165, 170, 1762140, 7386
24, 1169, 1763309, 7387
219, 129, 1763438, 7388
82, 247, 1763685, 7389
494, 129, 1763814, 7390
160, 30, 1763844, 7391
891, 165, 1764009, 7392
1052, 133, 1764142, 7393
14, 222, 1764364, 7394
133, 165, 1764529, 7395
299, 27, 1764556, 7396
3604, 860, 1765416, 7397
77, 163, 1765579, 7398
3772, 96, 1765675, 7399
1175, 1011, 1766686, 7400
174, 94, 1766780, 7401
1295, 121, 1766901, 7402
3585, 70, 1766971, 7403
71, 88, 1767059, 7404
170, 129, 1767188, 7405
371, 180, 1767368, 7406
800, 54, 1767422, 7407
1493, 510, 1767932, 7408
2305, 124, 1768056, 7409
2172, 221, 1768277, 7410
211, 155, 1768432, 7411
2170, 136, 1768568, 7412
357, 57, 1768625, 7413
115, 413, 1769038, 7414
155, 12, 1769050, 7415
43, 541, 1769591, 7416
403, 903, 1770494, 7417
1913, 231, 1770725, 7418
67, 33, 1770758, 7419
30, 218, 1770976, 7420
78, 254, 1771230, 7421
212, 126, 1771356, 7422
106, 535, 1771891, 7423
2407, 23, 1771914, 7424
220, 378, 1772292, 7425
295, 13, 1772305, 7426
88, 862, 1773167, 7427
1052, 4, 1773171, 7428
58, 62, 1773233, 7429
50, 191, 1773424, 7430
3049, 53, 1773477, 7431
3029, 145, 1773622, 7432
232, 441, 1774063, 7433
59, 1, 1774064, 7434
1223, 219, 1774283, 7435
3248, 540, 1774823, 7436
803, 212, 1775035, 7437
61, 422, 1775457, 7438
4056, 778, 1776235, 7439
173, 33, 1776268, 7440
3317, 269, 1776537, 7441
99, 1016, 1777553, 7442
283, 35, 1777588, 7443
122, 195, 1777783, 7444
211, 192, 1777975, 7445
1395, 218, 1778193, 7446
191, 534, 1778727, 7447
3105, 161, 1778888, 7448
3326, 57, 1778945, 7449
3552, 413, 1779358, 7450
2098, 220, 1779578, 7451
37, 68, 1779646, 7452
195, 490, 1780136, 7453
236, 1238, 1781374, 7454
123, 72, 1781446, 7455
162, 120, 1781566, 7456
242, 217, 1781783, 7457
85, 455, 1782238, 7458
3599, 205, 1782443, 7459
3648, 213, 1782656, 7460
95, 11, 1782667, 7461
2153, 556, 1783223, 7462
122, 223, 1783446, 7463
2100, 1056, 1784502, 7464
101, 119, 1784621, 7465
249, 521, 1785142, 7466
239, 63, 1785205, 7467
313, 108, 1785313, 7468
38, 454, 1785767, 7469
86, 1081, 1786848, 7470
172, 6, 1786854, 7471
493, 437, 1787291, 7472
1063, 35, 1787326, 7473
3840, 248, 1787574, 7474
71, 181, 1787755, 7475
62, 1424, 1789179, 7476
12, 40, 1789219, 7477
135, 40, 1789259, 7478
213, 425, 1789684, 7479
195, 233, 1789917, 7480
2944, 91, 1790008, 7481
64, 278, 1790286, 7482
412, 31, 1790317, 7483
73, 119, 1790436, 7484
3053, 718, 1791154, 7485
550, 35, 1791189, 7486
3159, 49, 1791238, 7487
845, 33, 1791271, 7488
248, 349, 1791620, 7489
219, 173, 1791793, 7490
3689, 48, 1791841, 7491
1180, 171, 1792012, 7492
126, 382, 1792394, 7493
904, 260, 1792654, 7494
131, 105, 1792759, 7495
20, 31, 1792790, 7496
315, 11, 1792801, 7497
808, 205, 1793006, 7498
1129, 25, 1793031, 7499
654, 139, 1793170, 7500
1519, 120, 1793290, 7501
555, 10, 1793300, 7502
120, 363, 1793663, 7503
3621, 77, 1793740, 7504
53, 150, 1793890, 7505
21, 127, 1794017, 7506
10, 460, 1794477, 7507
3299, 70, 1794547, 7508
4020, 2, 1794549, 7509
562, 134, 1794683, 7510
556, 51, 1794734, 7511
386, 281, 1795015, 7512
517, 215, 1795230, 7513
343, 291, 1795521, 7514
120, 91, 1795612, 7515
748, 93, 1795705, 7516
473, 304, 1796009, 7517
116, 287, 1796296, 7518
106, 28, 1796324, 7519
83, 65, 1796389, 7520
351, 475, 1796864, 7521
703, 162, 1797026, 7522
527, 136, 1797162, 7523
188, 5, 1797167, 7524
26, 52, 1797219, 7525
377, 81, 1797300, 7526
1649, 246, 1797546, 7527
1865, 126, 1797672, 7528
1469, 225, 1797897, 7529
287, 131, 1798028, 7530
27, 29, 1798057, 7531
466, 75, 1798132, 7532
350, 112, 1798244, 7533
2999, 120, 1798364, 7534
62, 170, 1798534, 7535
1459, 713, 1799247, 7536
122, 306, 1799553, 7537
137, 235, 1799788, 7538
902, 103, 1799891, 7539
2669, 243, 1800134, 7540
116, 283, 1800417, 7541
81, 286, 1800703, 7542
2450, 695, 1801398, 7543
293, 307, 1801705, 7544
365, 3, 1801708, 7545
22, 133, 1801841, 7546
21, 34, 1801875, 7547
340, 428, 1802303, 7548
97, 97, 1802400, 7549
104, 100, 1802500, 7550
214, 523, 1803023, 7551
319, 18, 1803041, 7552
59, 223, 1803264, 7553
466, 222, 1803486, 7554
18, 81, 1803567, 7555
156, 17, 1803584, 7556
1438, 393, 1803977, 7557
100, 563, 1804540, 7558
286, 389, 1804929, 7559
162, 324, 1805253, 7560
232, 120, 1805373, 7561
113, 59, 1805432, 7562
3056, 10, 1805442, 7563
154, 332, 1805774, 7564
68, 134, 1805908, 7565
37, 22, 1805930, 7566
378, 141, 1806071, 7567
1879, 65, 1806136, 7568
39, 38, 1806174, 7569
88, 42, 1806216, 7570
1310, 431, 1806647, 7571
2151, 92, 1806739, 7572
1516, 266, 1807005, 7573
12, 47, 1807052, 7574
267, 525, 1807577, 7575
1999, 260, 1807837, 7576
156, 35, 1807872, 7577
35, 349, 1808221, 7578
1395, 592, 1808813, 7579
2593, 17, 1808830, 7580
2774, 329, 1809159, 7581
80, 22, 1809181, 7582
41, 35, 1809216, 7583
373, 303, 1809519, 7584
749, 27, 1809546, 7585
881, 102, 1809648, 7586
272, 538, 1810186, 7587
3841, 1054, 1811240, 7588
3026, 70, 1811310, 7589
427, 13, 1811323, 7590
1620, 21, 1811344, 7591
163, 375, 1811719, 7592
923, 64, 1811783, 7593
3635, 2, 1811785, 7594
634, 494, 1812279, 7595
248, 256, 1812535, 7596
144, 39, 1812574, 7597
652, 351, 1812925, 7598
10, 171, 1813096, 7599
1413, 197, 1813293, 7600
149, 292, 1813585, 7601
89, 297, 1813882, 7602
1646, 251, 1814133, 7603
11, 38, 1814171, 7604
13, 24, 1814195, 7605
199, 991, 1815186, 7606
59, 39, 1815225, 7607
37, 88, 1815313, 7608
69, 575, 1815888, 7609
20, 352, 1816240, 7610
349, 28, 1816268, 7611
336, 242, 1816510, 7612
236, 134, 1816644, 7613
2118, 228, 1816872, 7614
3898, 62, 1816934, 7615
761, 131, 1817065, 7616
176, 617, 1817682, 7617
325, 49, 1817731, 7618
3050, 207, 1817938, 7619
365, 259, 1818197, 7620
190, 28, 1818225, 7621
146, 357, 1818582, 7622
266, 189, 1818771, 7623
338, 85, 1818856, 7624
4025, 723, 1819579, 7625
23, 194, 1819773, 7626
816, 109, 1819882, 7627
54, 158, 1820040, 7628
291, 280, 1820320, 7629
82, 218, 1820538, 7630
2526, 22, 1820560, 7631
235, 41, 1820601, 7632
39, 282, 1820883, 7633
735, 190, 1821073, 7634
2578, 39, 1821112, 7635
194, 20, 1821132, 7636
366, 257, 1821389, 7637
2773, 205, 1821594, 7638
298, 1353, 1822947, 7639
3196, 376, 1823323, 7640
45, 307, 1823630, 7641
574, 293, 1823923, 7642
192, 526, 1824449, 7643
81, 968, 1825417, 7644
2123, 198, 1825615, 7645
145, 586, 1826201, 7646
3314, 6, 1826207, 7647
3435, 385, 1826592, 7648
24, 338, 1826930, 7649
21, 160, 1827090, 7650
33, 465, 1827555, 7651
191, 85, 1827640, 7652
72, 161, 1827801, 7653
46, 208, 1828009, 7654
504, 65, 1828074, 7655
108, 69, 1828143, 7656
169, 43, 1828186, 7657
456, 116, 1828302, 7658
2653, 398, 1828700, 7659
1026, 163, 1828863, 7660
53, 443, 1829306, 7661
434, 560, 1829866, 7662
17, 52, 1829918, 7663
36, 227, 1830145, 7664
1573, 139, 1830284, 7665
312, 288, 1830572, 7666
269, 55, 1830627, 7667
194, 52, 1830679, 7668
538, 589, 1831268, 7669
3652, 25, 1831293, 7670
334, 95, 1831388, 7671
96, 16, 1831404, 7672
625, 1044, 1832448, 7673
325, 623, 1833071, 7674
176, 7, 1833078, 7675
186, 106, 1833184, 7676
3922, 230, 1833414, 7677
3702, 77, 1833491, 7678
254, 470, 1833961, 7679
402, 2, 1833963, 7680
155, 88, 1834051, 7681
2996, 29, 1834080, 7682
201, 70, 1834150, 7683
430, 694, 1834844, 7684
3716, 7, 1834851, 7685
621, 137, 1834988, 7686
92, 711, 1835699, 7687
38, 448, 1836147, 7688
134, 508, 1836655, 7689
89, 90, 1836745, 7690
39, 170, 1836915, 7691
691, 26, 1836941, 7692
54, 232, 1837173, 7693
34, 709, 1837882, 7694
276, 20, 1837902, 7695
3573, 524, 1838426, 7696
129, 130, 1838556, 7697
168, 143, 1838699, 7698
1929, 496, 1839195, 7699
235, 87, 1839282, 7700
3590, 172, 1839454, 7701
78, 640, 1840094, 7702
28, 645, 1840739, 7703
34, 82, 1840821, 7704
38, 71, 1840892, 7705
15, 711, 1841603, 7706
212, 111, 1841714, 7707
23, 134, 1841848, 7708
399, 194, 1842042, 7709
218, 92, 1842134, 7710
734, 71, 1842205, 7711
121, 206, 1842411, 7712
2420, 402, 1842813, 7713
86, 45, 1842858, 7714
4018, 383, 1843241, 7715
246, 45, 1843286, 7716
51, 539, 1843825, 7717
242, 166, 1843991, 7718
1407, 61, 1844052, 7719
1474, 137, 1844189, 7720
138, 109, 1844298, 7721
1151, 49, 1844347, 7722
96, 34, 1844381, 7723
2319, 184, 1844565, 7724
3167, 853, 1845418, 7725
231, 49, 1845467, 7726
3317, 47, 1845514, 7727
123, 154, 1845668, 7728
16, 206, 1845874, 7729
121, 26, 1845900, 7730
481, 375, 1846275, 7731
69, 181, 1846456, 7732
1418, 344, 1846800, 7733
141, 247, 1847047, 7734
406, 341, 1847388, 7735
113, 25, 1847413, 7736
212, 208, 1847621, 7737
394, 12, 1847633, 7738
57, 75, 1847708, 7739
265, 50, 1847758, 7740
308, 1124, 1848882, 7741
71, 7, 1848889, 7742
2182, 127, 1849016, 7743
124, 132, 1849148, 7744
206, 527, 1849675, 7745
3564, 21, 1849696, 7746
809, 178, 1849874, 7747
265, 50, 1849924, 7748
796, 285, 1850209, 7749
189, 84, 1850293, 7750
1022, 890, 1851183, 7751
524, 200, 1851383, 7752
2484, 67, 1851450, 7753
32, 40, 1851490, 7754
396, 98, 1851588, 7755
17, 99, 1851687, 7756
719, 96, 1851783, 7757
9, 25, 1851808, 7758
73, 144, 1851952, 7759
417, 587, 1852539, 7760
9, 248, 1852787, 7761
3820, 40, 1852827, 7762
2683, 127, 1852954, 7763
88, 645, 1853599, 7764
559, 222, 1853821, 7765
261, 62, 1853883, 7766
257, 967, 1854850, 7767
112, 205, 1855055, 7768
367, 60, 1855115, 7769
381, 1178, 1856293, 7770
515, 48, 1856341, 7771
174, 504, 1856845, 7772
129, 72, 1856917, 7773
330, 189, 1857106, 7774
32, 209, 1857315, 7775
1490, 38, 1857353, 7776
684, 180, 1857533, 7777
292, 902, 1858435, 7778
2334, 458, 1858893, 7779
1623, 62, 1858955, 7780
933, 287, 1859242, 7781
365, 66, 1859308, 7782
272, 182, 1859490, 7783
951, 189, 1859679, 7784
2504, 191, 1859870, 7785
1540, 190, 1860060, 7786
1418, 91, 1860151, 7787
2693, 248, 1860399, 7788
222, 595, 1860994, 7789
339, 50, 1861044, 7790
411, 973, 1862017, 7791
279, 157, 1862174, 7792
380, 218, 1862392, 7793
3862, 233, 1862625, 7794
1165, 476, 1863101, 7795
2949, 67, 1863168, 7796
2170, 353, 1863521, 7797
193, 141, 1863662, 7798
20, 504, 1864166, 7799
289, 13, 1864179, 7800
107, 62, 1864241, 7801
3485, 37, 1864278, 7802
92, 201, 1864479, 7803
2452, 187, 1864666, 7804
420, 384, 1865050, 7805
30, 38, 1865088, 7806
327, 134, 1865222, 7807
136, 58, 1865280, 7808
501, 94, 1865374, 7809
130, 19, 1865393, 7810
50, 314, 1865707, 7811
2840, 357, 1866064, 7812
3028, 1246, 1867310, 7813
551, 278, 1867588, 7814
3578, 32, 1867620, 7815
126, 22, 1867642, 7816
3795, 158, 1867800, 7817
965, 54, 1867854, 7818
45, 278, 1868132, 7819
379, 182, 1868314, 7820
135, 214, 1868528, 7821
2039, 7, 1868535, 7822
677, 98, 1868633, 7823
2828, 27, 1868660, 7824
3236, 49, 1868709, 7825
183, 21, 1868730, 7826
102, 440, 1869170, 7827
150, 1164, 1870334, 7828
23, 18, 1870352, 7829
342, 157, 1870509, 7830
967, 60, 1870569, 7831
855, 18, 1870587, 7832
32, 182, 1870769, 7833
169, 143, 1870912, 7834
201, 139, 1871051, 7835
43, 28, 1871079, 7836
421, 184, 1871263, 7837
23, 20, 1871283, 7838
758, 131, 1871414, 7839
1448, 191, 1871605, 7840
163, 128, 1871733, 7841
170, 33, 1871766, 7842
174, 83, 1871849, 7843
550, 632, 1872481, 7844
144, 32, 1872513, 7845
1273, 103, 1872616, 7846
43, 93, 1872709, 7847
3439, 84, 1872793, 7848
133, 740, 1873533, 7849
102, 213, 1873746, 7850
2986, 425, 1874171, 7851
421, 717, 1874888, 7852
42, 32, 1874920, 7853
91, 334, 1875254, 7854
4049, 311, 1875565, 7855
54, 96, 1875661, 7856
1390, 167, 1875828, 7857
165, 117, 1875945, 7858
305, 83, 1876028, 7859
100, 175, 1876203, 7860
36, 614, 1876817, 7861
9, 63, 1876880, 7862
2531, 136, 1877016, 7863
449, 1743, 1878759, 7864
2538, 174, 1878933, 7865
742, 322, 1879255, 7866
2708, 55, 1879310, 7867
33, 146, 1879456, 7868
24, 383, 1879839, 7869
3249, 75, 1879914, 7870
510, 41, 1879955, 7871
213, 557, 1880512, 7872
45, 14, 1880526, 7873
532, 334, 1880860, 7874
99, 123, 1880983, 7875
17, 42, 1881025, 7876
2424, 460, 1881485, 7877
54, 182, 1881667, 7878
368, 120, 1881787, 7879
119, 111, 1881898, 7880
1035, 243, 1882141, 7881
25, 641, 1882782, 7882
1103, 630, 1883412, 7883
127, 78, 1883490, 7884
3800, 70, 1883560, 7885
260, 205, 1883765, 7886
368, 113, 1883878, 7887
539, 138, 1884016, 7888
112, 101, 1884117, 7889
40, 385, 1884502, 7890
0, 426, 1884928, 7891
84, 106, 1885034, 7892
10, 897, 1885931, 7893
1144, 266, 1886197, 7894
130, 86, 1886283, 7895
3107, 504, 1886787, 7896
1419, 214, 1887001, 7897
143, 134, 1887135, 7898
79, 94, 1887229, 7899
34, 193, 1887422, 7900
1680, 804, 1888226, 7901
94, 208, 1888434, 7902
93, 196, 1888630, 7903
154, 267, 1888897, 7904
1531, 95, 1888992, 7905
2494, 259, 1889251, 7906
3765, 555, 1889806, 7907
84, 30, 1889836, 7908
171, 8, 1889844, 7909
367, 37, 1889881, 7910
386, 18, 1889899, 7911
40, 364, 1890263, 7912
64, 3, 1890266, 7913
270, 1413, 1891679, 7914
2268, 549, 1892228, 7915
158, 227, 1892455, 7916
3360, 160, 1892615, 7917
284, 45, 1892660, 7918
143, 245, 1892905, 7919
33, 201, 1893106, 7920
3274, 224, 1893330, 7921
24, 249, 1893579, 7922
189, 234, 1893813, 7923
1381, 987, 1894800, 7924
1849, 14, 1894814, 7925
250, 230, 1895044, 7926
517, 54, 1895098, 7927
266, 367, 1895465, 7928
1131, 412, 1895877, 7929
425, 43, 1895920, 7930
216, 426, 1896346, 7931
3503, 247, 1896593, 7932
18, 89, 1896682, 7933
277, 739, 1897421, 7934
1037, 38, 1897459, 7935
302, 153, 1897612, 7936
57, 122, 1897734, 7937
165, 129, 1897863, 7938
3078, 262, 1898125, 7939
21, 426, 1898551, 7940
51, 190, 1898741, 7941
90, 376, 1899117, 7942
66, 38, 1899155, 7943
1589, 352, 1899507, 7944
1766, 167, 1899674, 7945
68, 1545, 1901219, 7946
3725, 407, 1901626, 7947
9, 827, 1902453, 7948
2419, 92, 1902545, 7949
67, 5, 1902550, 7950
29, 198, 1902748, 7951
402, 198, 1902946, 7952
1595, 25, 1902971, 7953
194, 68, 1903039, 7954
505, 123, 1903162, 7955
191, 319, 1903481, 7956
284, 44, 1903525, 7957
125, 742, 1904267, 7958
96, 18, 1904285, 7959
43, 2, 1904287, 7960
122, 229, 1904516, 7961
131, 22, 1904538, 7962
226, 136, 1904674, 7963
29, 9, 1904683, 7964
1531, 238, 1904921, 7965
210, 11, 1904932, 7966
266, 122, 1905054, 7967
487, 102, 1905156, 7968
342, 586, 1905742, 7969
2998, 121, 1905863, 7970
1347, 763, 1906626, 7971
69, 139, 1906765, 7972
2708, 485, 1907250, 7973
238, 136, 1907386, 7974
455, 13, 1907399, 7975
1409, 386, 1907785, 7976
3189, 21, 1907806, 7977
249, 30, 1907836, 7978
2841, 26, 1907862, 7979
42, 9, 1907871, 7980
278, 87, 1907958, 7981
267, 267, 1908225, 7982
211, 505, 1908730, 7983
549, 74, 1908804, 7984
91, 394, 1909198, 7985
304, 564, 1909762, 7986
390, 65, 1909827, 7987
60, 97, 1909924, 7988
706, 422, 1910346, 7989
138, 223, 1910569, 7990
246, 95, 1910664, 7991
218, 150, 1910814, 7992
3971, 208, 1911022, 7993
3610, 94, 1911116, 7994
173, 203, 1911319, 7995
303, 65, 1911384, 7996
247, 257, 1911641, 7997
236, 90, 1911731, 7998
205, 77, 1911808, 7999
148, 38, 1911846, 8000
659, 737, 1912583, 8001
46, 260, 1912843, 8002
141, 282, 1913125, 8003
396, 823, 1913948, 8004
4022, 120, 1914068, 8005
2604, 339, 1914407, 8006
246, 400, 1914807, 8007
294, 50, 1914857, 8008
93, 163, 1915020, 8009
1858, 554, 1915574, 8010
221, 154, 1915728, 8011
531, 451, 1916179, 8012
75, 114, 1916293, 8013
92, 21, 1916314, 8014
175, 10, 1916324, 8015
1450, 22, 1916346, 8016
784, 390, 1916736, 8017
703, 3, 1916739, 8018
2439, 66, 1916805, 8019
1855, 127, 1916932, 8020
147, 556, 1917488, 8021
625, 405, 1917893, 8022
3533, 326, 1918219, 8023
209, 669, 1918888, 8024
181, 46, 1918934, 8025
363, 501, 1919435, 8026
701, 138, 1919573, 8027
223, 709, 1920282, 8028
41, 268, 1920550, 8029
510, 126, 1920676, 8030
33, 281, 1920957, 8031
81, 41, 1920998, 8032
19, 58, 1921056, 8033
129, 27, 1921083, 8034
3367, 85, 1921168, 8035
553, 101, 1921269, 8036
2064, 232, 1921501, 8037
184, 192, 1921693, 8038
2994, 217, 1921910, 8039
79, 444, 1922354, 8040
354, 261, 1922615, 8041
78, 122, 1922737, 8042
275, 1876, 1924613, 8043
583, 9, 1924622, 8044
86, 163, 1924785, 8045
89, 117, 1924902, 8046
294, 157, 1925059, 8047
46, 663, 1925722, 8048
261, 171, 1925893, 8049
341, 14, 1925907, 8050
144, 291, 1926198, 8051
44, 166, 1926364, 8052
298, 95, 1926459, 8053
43, 103, 1926562, 8054
330, 5, 1926567, 8055
453, 29, 1926596, 8056
1938, 163, 1926759, 8057
565, 103, 1926862, 8058
3160, 42, 1926904, 8059
228, 153, 1927057, 8060
3756, 787, 1927844, 8061
3128, 17, 1927861, 8062
68, 2008, 1929869, 8063
33, 26, 1929895, 8064
51, 251, 1930146, 8065
176, 278, 1930424, 8066
3907, 184, 1930608, 8067
148, 540, 1931148, 8068
845, 380, 1931528, 8069
424, 104, 1931632, 8070
813, 267, 1931899, 8071
547, 104, 1932003, 8072
16, 194, 1932197, 8073
175, 54, 1932251, 8074
2657, 250, 1932501, 8075
91, 8, 1932509, 8076
103, 135, 1932644, 8077
388, 77, 1932721, 8078
1023, 276, 1932997, 8079
69, 15, 1933012, 8080
397, 104, 1933116, 8081
2022, 98, 1933214, 8082
71, 710, 1933924, 8083
313, 170, 1934094, 8084
33, 125, 1934219, 8085
104, 296, 1934515, 8086
255, 641, 1935156, 8087
494, 121, 1935277, 8088
3347, 18, 1935295, 8089
771, 387, 1935682, 8090
1057, 43, 1935725, 8091
191, 219, 1935944, 8092
26, 325, 1936269, 8093
118, 121, 1936390, 8094
1829, 24, 1936414, 8095
160, 1108, 1937522, 8096
64, 78, 1937600, 8097
296, 39, 1937639, 8098
2813, 167, 1937806, 8099
84, 1, 1937807, 8100
10, 133, 1937940, 8101
33, 800, 1938740, 8102
18, 145, 1938885, 8103
46, 56, 1938941, 8104
1727, 87, 1939028, 8105
51, 542, 1939570, 8106
505, 377, 1939947, 8107
361, 193, 1940140, 8108
2822, 152, 1940292, 8109
45, 18, 1940310, 8110
720, 53, 1940363, 8111
23, 346, 1940709, 8112
3070, 184, 1940893, 8113
1396, 133, 1941026, 8114
1126, 55, 1941081, 8115
1889, 69, 1941150, 8116
430, 127, 1941277, 8117
1181, 21, 1941298, 8118
149, 41, 1941339, 8119
119, 35, 1941374, 8120
52, 19, 1941393, 8121
162, 540, 1941933, 8122
675, 213, 1942146, 8123
302, 161, 1942307, 8124
32, 625, 1942932, 8125
21, 638, 1943570, 8126
202, 321, 1943891, 8127
1231, 456, 1944347, 8128
29, 375, 1944722, 8129
104, 105, 1944827, 8130
538, 8, 1944835, 8131
1667, 266, 1945101, 8132
1044, 314, 1945415, 8133
264, 112, 1945527, 8134
123, 228, 1945755, 8135
399, 138, 1945893, 8136
351, 787, 1946680, 8137
512, 75, 1946755, 8138
188, 10, 1946765, 8139
98, 46, 1946811, 8140
462, 210, 1947021, 8141
3039, 313, 1947334, 8142
1320, 87, 1947421, 8143
4061, 183, 1947604, 8144
3143, 276, 1947880, 8145
434, 443, 1948323, 8146
383, 50, 1948373, 8147
114, 470, 1948843, 8148
159, 20, 1948863, 8149
2996, 166, 1949029, 8150
56, 51, 1949080, 8151
3446, 344, 1949424, 8152
954, 147, 1949571, 8153
290, 267, 1949838, 8154
659, 232, 1950070, 8155
86, 22, 1950092, 8156
123, 390, 1950482, 8157
3384, 25, 1950507, 8158
469, 195, 1950702, 8159
3722, 224, 1950926, 8160
165, 200, 1951126, 8161
290, 602, 1951728, 8162
4088, 184, 1951912, 8163
110, 16, 1951928, 8164
64, 384, 1952312, 8165
556, 49, 1952361, 8166
505, 135, 1952496, 8167
2194, 118, 1952614, 8168
321, 164, 1952778, 8169
202, 82, 1952860, 8170
94, 220, 1953080, 8171
177, 81, 1953161, 8172
1329, 275, 1953436, 8173
1369, 91, 1953527, 8174
265, 302, 1953829, 8175
2723, 58, 1953887, 8176
177, 140, 1954027, 8177
3547, 59, 1954086, 8178
294, 723, 1954809, 8179
47, 344, 1955153, 8180
701, 427, 1955580, 8181
246, 145, 1955725, 8182
196, 287, 1956012, 8183
2734, 155, 1956167, 8184
1705, 406, 1956573, 8185
116, 334, 1956907, 8186
1752, 422, 1957329, 8187
111, 408, 1957737, 8188
231, 55, 1957792, 8189
306, 35, 1957827, 8190
81, 117, 1957944, 8191
1511, 87, 1958031, 8192
306, 70, 1958101, 8193
3382, 499, 1958600, 8194
2020, 3, 1958603, 8195
252, 322, 1958925, 8196
2007, 496, 1959421, 8197
20, 458, 1959879, 8198
3883, 48, 1959927, 8199
104, 268, 1960195, 8200
2870, 201, 1960396, 8201
113, 153, 1960549, 8202
28, 270, 1960819, 8203
84, 327, 1961146, 8204
448, 47, 1961193, 8205
68, 548, 1961741, 8206
259, 628, 1962369, 8207
26, 50, 1962419, 8208
253, 183, 1962602, 8209
3545, 545, 1963147, 8210
74, 205, 1963352, 8211
473, 931, 1964283, 8212
68, 62, 1964345, 8213
688, 46, 1964391, 8214
33, 512, 1964903, 8215
158, 606, 1965509, 8216
144, 90, 1965599, 8217
16, 151, 1965750, 8218
456, 81, 1965831, 8219
9, 484, 1966315, 8220
70, 487, 1966802, 8221
15, 330, 1967132, 8222
1050, 82, 1967214, 8223
3079, 233, 1967447, 8224
795, 477, 1967924, 8225
171, 319, 1968243, 8226
19, 148, 1968391, 8227
64, 135, 1968526, 8228
25, 76, 1968602, 8229
461, 44, 1968646, 8230
138, 837, 1969483, 8231
2097, 53, 1969536, 8232
103, 131, 1969667, 8233
1292, 41, 1969708, 8234
222, 209, 1969917, 8235
2687, 75, 1969992, 8236
62, 244, 1970236, 8237
99, 224, 1970460, 8238
1808, 118, 1970578, 8239
22, 134, 1970712, 8240
34, 29, 1970741, 8241
383, 551, 1971292, 8242
382, 168, 1971460, 8243
348, 298, 1971758, 8244
2504, 184, 1971942, 8245
237, 1035, 1972977, 8246
158, 243, 1973220, 8247
71, 20, 1973240, 8248
120, 39, 1973279, 8249
1919, 153, 1973432, 8250
23, 74, 1973506, 8251
326, 258, 1973764, 8252
110, 1345, 1975109, 8253
3800, 69, 1975178, 8254
508, 513, 1975691, 8255
32, 26, 1975717, 8256
249, 239, 1975956, 8257
174, 52, 1976008, 8258
139, 62, 1976070, 8259
182, 155, 1976225, 8260
2849, 316, 1976541, 8261
3842, 293, 1976834, 8262
579, 55, 1976889, 8263
732, 189, 1977078, 8264
138, 32, 1977110, 8265
506, 168, 1977278, 8266
2478, 186, 1977464, 8267
390, 41, 1977505, 8268
666, 31, 1977536, 8269
1007, 380, 1977916, 8270
125, 259, 1978175, 8271
55, 214, 1978389, 8272
147, 392, 1978781, 8273
365, 665, 1979446, 8274
3955, 80, 1979526, 8275
147, 21, 1979547, 8276
684, 114, 1979661, 8277
612, 338, 1979999, 8278
1966, 85, 1980084, 8279
87, 112, 1980196, 8280
270, 448, 1980644, 8281
81, 90, 1980734, 8282
241, 83, 1980817, 8283
2836, 97, 1980914, 8284
110, 531, 1981445, 8285
134, 208, 1981653, 8286
14, 825, 1982478, 8287
70, 169, 1982647, 8288
2863, 4, 1982651, 8289
669, 389, 1983040, 8290
427, 320, 1983360, 8291
3634, 136, 1983496, 8292
2759, 50, 1983546, 8293
178, 367, 1983913, 8294
3873, 590, 1984503, 8295
300, 225, 1984728, 8296
16, 84, 1984812, 8297
2311, 126, 1984938, 8298
233, 211, 1985149, 8299
143, 81, 1985230, 8300
64, 46, 1985276, 8301
158, 249, 1985525, 8302
186, 31, 1985556, 8303
3595, 261, 1985817, 8304
